139,51,160,200,214,242,99,125,6
142,53,158,210,231,206,118,116,6
140,57,143,195,222,210,139,111,6
160,61,156,204,210,182,131,118,6
160,59,167,211,242,177,145,120,6
148,59,163,218,248,204,157,121,6
149,59,161,212,242,198,151,123,6
142,56,166,271,254,196,127,117,6
134,54,154,249,304,197,128,99,6
126,54,157,264,300,181,133,92,6
130,59,178,258,309,139,126,86,6
133,57,177,259,307,139,131,90,6
142,61,171,198,295,167,152,117,6
130,62,195,194,243,158,152,109,6
153,62,185,151,203,164,167,106,6
125,59,164,147,184,153,166,105,6
120,63,195,147,202,172,178,108,6
134,60,205,189,187,166,175,78,6
144,57,188,182,199,185,188,83,6
129,55,169,190,193,182,168,92,6
157,53,165,203,234,189,184,99,6
163,49,128,197,222,174,167,97,6
147,54,157,206,258,165,167,100,6
135,55,161,218,254,144,151,96,6
158,59,216,223,279,146,171,93,6
139,63,230,216,254,146,149,84,6
128,62,232,219,252,144,156,83,6
128,59,257,226,233,116,140,102,6
144,59,262,237,241,133,162,106,6
145,54,228,246,214,148,138,119,6
140,55,222,275,225,146,145,122,6
145,58,230,287,260,157,160,132,6
154,60,171,243,254,165,162,119,6
165,58,163,279,288,157,142,125,6
158,63,162,262,287,200,177,128,6
160,58,155,243,279,196,170,128,6
166,52,143,242,262,192,154,114,6
171,47,129,249,252,196,155,117,6
176,49,119,190,225,193,153,112,6
186,53,134,229,249,133,125,124,6
239,58,164,223,251,164,142,128,6
240,58,162,214,278,170,143,135,6
374,58,166,239,362,164,152,147,6
382,58,169,230,355,174,155,165,6
391,48,145,192,347,170,135,162,6
382,50,129,186,336,138,117,199,6
380,58,157,194,302,160,106,196,6
281,63,153,189,243,151,93,212,6
259,63,147,192,236,143,91,203,6
252,64,169,221,269,144,118,199,6
233,59,156,237,316,141,127,171,6
245,54,130,221,316,110,130,176,6
239,49,134,219,300,107,129,148,6
236,52,146,216,307,119,149,155,6
212,49,120,183,282,178,145,139,6
217,50,125,168,280,207,145,128,6
206,50,159,180,278,198,154,136,6
197,53,161,216,295,222,162,140,6
203,49,144,224,287,233,159,140,6
243,54,150,226,285,188,145,167,6
237,54,170,234,242,158,141,165,6
244,56,146,252,244,175,136,170,6
