20, 23, 26, 29, 29, 65, 30, 21, 0
21, 23, 24, 28, 29, 48, 27, 22, 0
19, 22, 26, 27, 26, 40, 25, 21, 0
19, 22, 27, 27, 25, 34, 27, 21, 0
19, 23, 25, 26, 23, 28, 25, 20, 0
21, 20, 25, 23, 25, 25, 24, 22, 0
21, 22, 25, 22, 25, 24, 23, 23, 0
22, 24, 28, 22, 28, 23, 21, 21, 0
22, 21, 26, 22, 28, 26, 22, 21, 0
24, 22, 23, 22, 27, 25, 20, 18, 0
22, 22, 22, 22, 22, 24, 20, 20, 0
21, 21, 24, 21, 28, 23, 19, 22, 0
22, 22, 20, 24, 26, 24, 19, 23, 0
21, 19, 24, 25, 27, 24, 21, 20, 0
20, 20, 24, 24, 27, 26, 23, 19, 0
20, 20, 23, 26, 29, 25, 24, 17, 0
21, 18, 27, 27, 32, 26, 21, 17, 0
20, 19, 25, 28, 31, 23, 22, 18, 0
21, 24, 28, 26, 29, 25, 24, 22, 0
21, 22, 24, 22, 29, 22, 20, 26, 0
21, 26, 22, 23, 29, 22, 23, 23, 0
21, 25, 25, 25, 32, 22, 24, 22, 0
22, 25, 24, 23, 27, 22, 24, 21, 0
22, 26, 25, 26, 27, 21, 24, 23, 0
20, 23, 26, 25, 24, 25, 22, 20, 0
19, 24, 26, 26, 24, 21, 25, 20, 0
18, 22, 26, 23, 24, 23, 22, 20, 0
19, 24, 23, 24, 24, 26, 21, 19, 0
20, 23, 25, 25, 24, 27, 22, 19, 0
22, 23, 23, 24, 25, 25, 22, 20, 0
22, 23, 23, 25, 28, 21, 20, 23, 0
23, 24, 25, 25, 31, 19, 21, 21, 0
23, 21, 23, 22, 30, 22, 22, 21, 0
21, 22, 26, 22, 30, 23, 25, 21, 0
21, 22, 30, 27, 23, 18, 25, 21, 0
20, 26, 26, 29, 22, 19, 22, 23, 0
21, 26, 23, 27, 25, 20, 22, 22, 0
20, 25, 24, 23, 27, 19, 22, 24, 0
25, 21, 29, 24, 28, 25, 24, 23, 0
24, 20, 30, 24, 29, 28, 24, 21, 0
25, 21, 29, 24, 24, 28, 23, 20, 0
23, 21, 27, 25, 25, 25, 24, 21, 0
23, 20, 21, 22, 26, 23, 22, 22, 0
22, 19, 22, 26, 25, 22, 22, 22, 0
22, 19, 23, 27, 23, 24, 26, 21, 0
21, 21, 22, 28, 24, 22, 26, 20, 0
21, 24, 28, 22, 28, 27, 23, 19, 0
22, 24, 24, 26, 29, 26, 22, 21, 0
22, 21, 25, 26, 26, 26, 22, 22, 0
21, 19, 25, 25, 26, 24, 21, 20, 0
24, 18, 24, 25, 26, 24, 20, 21, 0
20, 21, 23, 23, 27, 23, 21, 26, 0
22, 21, 23, 23, 25, 24, 19, 26, 0
20, 21, 25, 25, 27, 22, 19, 23, 0
19, 21, 23, 24, 26, 23, 20, 27, 0
21, 26, 26, 24, 30, 34, 24, 23, 0
20, 25, 25, 25, 28, 35, 24, 24, 0
21, 23, 26, 28, 26, 36, 25, 26, 0
21, 23, 25, 25, 26, 35, 23, 26, 0
22, 22, 24, 27, 25, 34, 25, 23, 0
22, 22, 24, 24, 29, 22, 19, 22, 0
22, 23, 26, 25, 28, 23, 21, 21, 0
23, 21, 26, 27, 22, 23, 21, 21, 0
21, 21, 26, 29, 20, 21, 20, 21, 0
20, 23, 25, 26, 23, 20, 23, 22, 0
19, 22, 25, 27, 22, 22, 19, 23, 0
20, 24, 23, 25, 22, 21, 22, 23, 0
20, 21, 24, 22, 23, 22, 23, 24, 0
23, 23, 24, 26, 22, 21, 22, 27, 0
24, 22, 25, 27, 21, 19, 20, 24, 0
25, 21, 25, 29, 21, 19, 21, 22, 0
24, 22, 22, 29, 20, 19, 21, 18, 0
22, 20, 28, 27, 25, 21, 22, 15, 0
